t,id,drive,speed.kmh,occ_nr,x,y,yaw,steer,off,speed,leftTLC,rightTLC,report,OT.or.duration,OTTLC,true.TLC,FADE1.leftTLC,FADE1.rightTLC,FADE1.off,FADE1.TLC.min,FADE0.TLC.min,steer.ampl,steer.min,steer.max,steer.avg,steer.sd,offset.min,offset.max,offset.avg,offset.sd,steer.ampl.360,filter_$,lane.cross,lane.cross.copy,id2,total.search.time,fade1.tlc.min.abs,fade1.off.abs,OT.mean,drive.copy,drive.0
 ,P14,8, , , , , , , , , , , ,1.407, , , , , , , ,.00101725,-.01949056,-.01847331,-.0193418732330827,.000168444054252303,.3488158,1.19222951,.722795388421053,.250017581741205,.36621,1, ,1, ,75.3999998566667, , ,1.81474266666667,8,0
 ,P14,8, , , , , , , , , , , ,1.4, , , , , , , ,.00737508,-.00472005,.00265503,.000860306190476191,.00233047118719245,.00362241,.84457672,.357123888571429,.242144412217935,2.6550288,1, ,0, ,75.3999998566667, , ,1.81474266666667,8,0
 ,P14,8, , , , , , , , , , , ,1.212, , , , , , , ,0,-.00183105,-.00183105,-.00183105,0,-.32761621,-.00650358,-.24875526875,.0923876623014039,0,1, ,0, ,75.3999998566667, , ,1.81474266666667,8,0
 ,P14,8, , , , , , , , , , , ,.374, , , , , , , ,.00134277,-.01159668,-.01025391,-.0111457908108108,.000531864147208134,.9224003,1.32759738,1.12914473891892,.119981921722626,.4833972,1, ,1, ,75.3999998566667, , ,1.81474266666667,8,0
 ,P15,1, , , , , , , , , , , ,.414, , , , , , , ,.00219727,-.00337728,-.00118001,-.00267716941176471,.000642259581269892,.72150171,1.02424395,.868720917647059,.0916751718001336,.7910172,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.671, , , , , , , ,.00622558,-.00455729,.00166829,-.00189914632653061,.0016627527075652,-.00336993,.23830163,.107354422040816,.0737978571815407,2.2412088,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.645, , , , , , , ,.00268555,-.00773112,-.00504557,-.0058777979245283,.000691068912319499,-.06092763,.0911597,.00384301924528302,.0434981211133217,.966798,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.616, , , , , , , ,.00183105,-.0119222,-.01009115,-.0115568745652174,.000655236147726592,.25350857,.43548119,.34991556173913,.0573523713464762,.659178,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,2.914, , , , , , , ,.01493327,-.015625,-.00069173,-.00608159030172414,.00446680714645089,.05109417,.51501846,.244685136896552,.161409875988877,5.3759772,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.819, , , , , , , ,.00134277,-.00553385,-.00419108,-.00537521797101449,.000374373035450329,.178895,.38724947,.271111837391304,.0598160803670373,.4833972,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.583, , , , , , , ,.00386556,-.01863607,-.01477051,-.0171122663265306,.00167712181959984,.58892107,.6622498,.639593739183673,.0233258496998374,1.3916016,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.101, , , , , , , ,.00622558,-.01326497,-.00703939,-.0105627796590909,.00175649290091419,-.07170653,.51418257,.2484728775,.164780173493305,2.2412088,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,2.43, , , , , , , ,.01596069,-.00842285,.00753784,-.00412228021052632,.00431055365720033,-.72493196,-.65009928,-.704267229526316,.0126856296767228,5.7458484,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.31, , , , , , , ,.00504557,-.00488281,.00016276,-.00384521285714286,.00152849370721359,-1.01522255,-.95776892,-.986899401428571,.0178941538231266,1.8164052,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,2.976, , , , , , , ,.00724284,-.0111084,-.00386556,-.00563011158590308,.00185575184782774,-.2694602,-.21613741,-.236334012511013,.011411628292641,2.6074224,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.997, , , , , , , ,.00101725,-.00504557,-.00402832,-.00423666310126582,.000259604726505661,-.45770311,-.26885819,-.358242614303797,.0540726598488317,.36621,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.6, , , , , , , ,.00252279,-.00268555,-.00016276,-.00162840078431373,.00081410845469346,-.5407474,-.53245425,-.537962001176471,.00228915397403988,.9082044,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,2.666, , , , , , , ,.00065104,-.00435384,-.0037028,-.00372626772093023,9.47546058650029E-05,-.50082445,-.31262898,-.406990276511628,.0568626955313278,.2343744,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,3.653, , , , , , , ,.00101725,-.00488281,-.00386556,-.00442243564189189,.000178637126050702,-.82631731,-.29045796,-.480525988108108,.165535914813138,.36621,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.982, , , , , , , ,.01139323,-.01090495,.00048828,-.00447591072289157,.00376727106483569,-.41001558,-.23627305,-.317518118554217,.0467137048941204,4.1015628,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.532, , , , , , , ,.00199381,-.00553385,-.00354004,-.00499541720930232,.000314999130296361,-.01530361,.29317415,.158333420620155,.0893616219458446,.7177716,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.564, , , , , , , ,.00386556,-.00553385,-.00166829,-.00321722844444444,.00142606606085182,.25319517,.32363451,.293210787555556,.0215518106469215,1.3916016,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.77, , , , , , , ,.00016276,-.00219726,-.0020345,-.0021913198540146,3.06330268228831E-05,.02589643,.19741333,.114269081386861,.04970920148674,.0585936,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,2.714, , , , , , , ,0,-.00183105,-.00183105,-.00183105,0,-.21038055,-.04667687,-.145446168,.0494846244720505,0,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.467, , , , , , , ,.00048828,-.00183105,-.00134277,-.00137035644067797,9.10448993349724E-05,-.22056556,-.19085193,-.210899975423729,.00890449560120311,.1757808,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,2.268, , , , , , , ,0,-.00134277,-.00134277,-.00134277,0,-.15609002,.05072987,-.0631191333695652,.0594926963139259,0,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.108, , , , , , , ,.00170899,-.00354004,-.00183105,-.00212497234042553,.000579306378574264,.18920088,.22712028,.209228156702128,.0106818309403908,.6152364,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.206, , , , , , , ,.00301107,-.00402832,-.00101725,-.0018107066,.000697847164812474,.07115543,.22305536,.151139259,.0457709152534351,1.0839852,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,2.866, , , , , , , ,.00236002,-.00219726,.00016276,-.00114724194690265,.000621818904049665,-.14488244,-.04393589,-.111374029557522,.0272368484852575,.8496072,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,3.141, , , , , , , ,.00101725,-.00085449,.00016276,-.00075805619047619,.000244558928329913,-.13372064,.19823992,.00548602245421245,.0955924762948085,.36621,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.138, , , , , , , ,.00488282,-.00622559,-.00134277,-.00499906725274725,.00136732724477197,.29398358,.40489626,.36902035989011,.0355335327825602,1.7578152,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,5.833, , , , , , , ,.00284831,-.00252279,.00032552,.000107421515789474,.000599225018077954,-.00344288,.38794553,.122724562652632,.111003736366154,1.0253916,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.571, , , , , , , ,.00569661,-.00520833,.00048828,-.00195943178294574,.00180817445181055,-.08743668,.52082229,.236358065116279,.183192914937396,2.0507796,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.777, , , , , , , ,.002889,-.00472005,-.00183105,-.00432268609375,.000804961534834966,-.41492033,-.21649671,-.30234216484375,.0557732674529167,1.04004,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.404, , , , , , , ,.00203451,-.00069173,.00134278,-.000468484324324324,.000516711602554185,-.69349241,-.57277513,-.633379626756757,.0361312449575949,.7324236,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.7, , , , , , , ,.00134277,-.00219726,-.00085449,-.00186389264285714,.000264057778285021,-.25039291,-.15356326,-.182963102,.0276422108240471,.4833972,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,2.669, , , , , , , ,.00416057,.00032552,.00448609,.000855535625,.00076746082195009,-1.73838663,-.60444808,-1.13488130991071,.328426141522822,1.4978052,1, ,1, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.652, , , , , , , ,.00166829,-.01326497,-.01159668,-.0127459940350877,.000402610807342258,-.43078876,-.06777394,-.219671218070175,.108077593130896,.6005844,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.416, , , , , , , ,0,-.00219726,-.00219726,-.00219726,0,.14607346,.21917033,.183280348484848,.0215860032338637,0,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.3, , , , , , , ,.00386556,-.00284831,.00101725,-.000134059464285714,.0010183669098888,-.128685,.18379056,.0151315603571429,.095886708922366,1.3916016,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.182, , , , , , , ,.00553386,-.00638835,-.00085449,-.0050770318556701,.00163349055049451,-.19447255,-.12042522,-.142358974536082,.0216258001256347,1.9921896,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.433, , , , , , , ,.00016276,.00032552,.00048828,.000342958571428571,5.05670715571777E-05,-.69379616,-.45234179,-.593012776071429,.073644352004973,.0585936,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.456, , , , , , , ,0,-.00118001,-.00118001,-.00118001,0,-.45647264,-.28544664,-.378816268536585,.0540613401647897,0,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.55, , , , , , , ,.00622559,-.00671387,-.00048828,-.00340029155737705,.00263652323930683,.0551213,.3418318,.217593295655738,.0781513639256413,2.2412124,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.204, , , , , , , ,.00488281,-.00402832,.00085449,8.70667741935484E-05,.0014141801549232,.05204141,.35797167,.186487639462366,.0934512567769039,1.7578116,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,2.264, , , , , , , ,.00170898,-.00085449,.00085449,.000777948810810811,.000220623960110105,-.00343394,.48782706,.155990877837838,.147038464608055,.6152328,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.067, , , , , , , ,.0016683,-.00048828,.00118002,9.56887912087912E-05,.000519579655672278,-.00582528,.29962516,.127171908351648,.0921995280099899,.600588,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.732, , , , , , , ,.00284831,-.00252279,.00032552,-.00158631022222222,.000933069753962106,-.06937909,.09212315,-.0130203908148148,.0515377696082922,1.0253916,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.296, , , , , , , ,.00590006,-.00992838,-.00402832,-.0058658385046729,.00206215582580729,.1727823,.2629056,.228116247850467,.0296776874685688,2.1240216,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.367, , , , , , , ,.00215657,-.00553385,-.00337728,-.00452272150442478,.000837597590016937,.0330528,.10454965,.0673845868141593,.0202029808637553,.7763652,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.562, , , , , , , ,.00219727,-.00773112,-.00553385,-.00663612772357724,.000391814663034126,-.24965048,-.02017748,-.109018958536585,.0695894437854835,.7910172,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.15, , , , , , , ,.00541178,-.00590006,-.00048828,-.00433476427083333,.00201189117930931,-.81716251,-.55960798,-.695497314270833,.074583127889222,1.9482408,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.532, , , , , , , ,.00585938,-.01074219,-.00488281,-.0082214355,.00219305076098016,.21357894,.37135994,.29560338825,.0455775026593738,2.1093768,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.815, , , , , , , ,.00321452,-.00455729,-.00134277,-.00238585920634921,.0012343298801391,.67351413,.75031567,.698246967619048,.0225539147166413,1.1572272,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.983, , , , , , , ,.00166829,-.0082194,-.00655111,-.00715591136363636,.000687969414842723,.24296486,.4788847,.365098226931818,.0710189932393809,.6005844,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.497, , , , , , , ,.00203451,-.00773112,-.00569661,-.00638867569105691,.000764047284810543,-.0343821,.04560971,-.0149967564227642,.0225510199777729,.7324236,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.593, , , , , , , ,.0037028,-.00907389,-.00537109,-.00592215057142857,.00117326245703596,.05039787,.27494764,.127388834285714,.065962533000904,1.333008,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.616, , , , , , , ,.0082194,-.01578776,-.00756836,-.01182437,.00302281548745464,.64360487,.66892672,.661760335319149,.00699933457954112,2.958984,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.446, , , , , , , ,.00638835,-.01497396,-.00858561,-.0106491803571429,.00234796259365825,.65211844,.71318412,.680499817857143,.0202597162104285,2.299806,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.15, , , , , , , ,.00504557,-.01578776,-.01074219,-.0138101105479452,.00216356620009386,.37126255,.60707605,.516590146438356,.0761546784902291,1.8164052,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.583, , , , , , , ,.01090495,-.01057943,.00032552,-.00417394789473684,.00397400261691324,.02943528,.21186411,.116203715789474,.0593941868983163,3.925782,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.066, , , , , , , ,.00602214,-.01208496,-.00606282,-.00982754492753623,.0020825450410648,.01247931,.19680142,.0974380985507246,.0549033612877676,2.1679704,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.465, , , , , , , ,.00602213,-.01713053,-.0111084,-.0145249139285714,.0017810056428807,.28026438,.35593963,.320759462857143,.0234745155786908,2.1679668,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.866, , , , , , , ,.01411947,-.01814779,-.00402832,-.00684845632478632,.00378008324859925,.24033105,.36210608,.284497411623932,.0381013823946406,5.0830092,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.167, , , , , , , ,.00976563,-.01529948,-.00553385,-.00808729155844156,.00259275641108681,.20740032,.56492376,.361468084805195,.107486476969296,3.5156268,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,.652, , , , , , , ,.0037028,-.01159668,-.00789388,-.0101282986956522,.0011223665874147,.20935202,.33668292,.267231762391304,.0393659208097143,1.333008,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.627, , , , , , , ,.00773112,-.015625,-.00789388,-.0132847372380952,.00246899176383861,.39773643,.50742674,.472765228,.0337363804425727,2.7832032,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,2.068, , , , , , , ,.00887045,-.01477051,-.00590006,-.0112975773880597,.00227726511033757,.37884641,.58724737,.499068038955224,.0669897038518622,3.193362,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.051, , , , , , , ,.00789388,-.01814779,-.01025391,-.0144825,.00321676387476311,.54412019,.64100111,.59083049234375,.0338161602312175,2.8417968,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.5, , , , , , , ,.00301107,-.00891113,-.00590006,-.00651124602040816,.000882914375101169,.17028272,.42932451,.286317997653061,.0765708015721037,1.0839852,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,1, , , , , , , , , , , ,1.08, , , , , , , ,.00858561,-.00891113,-.00032552,-.00678784831168831,.00254502584722755,-.09980881,-.06637144,-.077805218961039,.0101706245218804,3.0908196,1, ,0, ,155.290000033333, , ,2.06391323529412,1,1
 ,P15,2, , , , , , , , , , , ,.359, , , , , , , ,0,-.00048828,-.00048828,-.00048828,0,-.30076146,-.13778663,-.221909012,.0512170981414555,0,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,1.81, , , , , , , ,.00468953,-.00101725,.00367228,.00107773608695652,.00087679444800623,-.59292078,.05623531,-.388766789836957,.196409486041459,1.6882308,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,.767, , , , , , , ,.00252279,-.00321452,-.00069173,-.00136852379746835,.000569891801965016,.25602424,.43164063,.322509920886076,.0512053932764431,.9082044,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,.594, , , , , , , ,.00520834,-.00976563,-.00455729,-.00755501721311475,.00175672165973358,.2020216,.22647071,.214585279344262,.00673545550557121,1.8750024,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,4.382, , , , , , , ,.00354004,-.00622559,-.00268555,-.00412708668903803,.000876060568269373,-.0502553,.6026485,.130801909753915,.185395470935777,1.2744144,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,3.747, , , , , , , ,.01057943,-.01025391,.00032552,-.0024508924611399,.00330449869577908,.1908896,.80700779,.373071588937824,.177737135677382,3.8085948,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,3.889, , , , , , , ,.00618489,-.00553385,.00065104,-.000147250078328982,.00137088403107914,.29144788,1.19664955,.520609229634465,.245328762693943,2.2265604,1, ,1, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,1.236, , , , , , , ,.00350952,.00048828,.0039978,.00124473919354839,.00119705281188765,-.43000531,.06908655,-.237282480564516,.140213558533609,1.2634272,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,1.986, , , , , , , ,.00402832,-.00789388,-.00386556,-.00687682935643564,.00121589293072873,-1.20203066,-.63482952,-.853064528910891,.16856545779787,1.4501952,1, ,1, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,2.1, , , , , , , ,.0065511,-.01359049,-.00703939,-.00975847621621622,.00220765631899535,-.82158661,-.5014658,-.597518574054054,.0891257231670519,2.358396,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,.742, , , , , , , ,.01054891,-.00703939,.00350952,-.00375140185185185,.00338025492785977,-1.19277072,-1.11478734,-1.15166833679012,.0213139416747247,3.7976076,1, ,1, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,.986, , , , , , , ,.00138346,-.00842285,-.00703939,-.00735216868686869,.000358736015865246,-.36461687,.06305778,-.125690916363636,.129053942170297,.4980456,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,.692, , , , , , , ,.00773112,-.00923665,-.00150553,-.00499972422535211,.00225698265112875,.12392032,.19888926,.168210105492958,.022903798432243,2.7832032,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,1.997, , , , , , , ,.00032552,-.00284831,-.00252279,-.00261998317535545,.00014503798427559,-.25849438,.06239212,-.0902471158293839,.094254517251466,.1171872,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,1.804, , , , , , , ,0,-.00118001,-.00118001,-.00118001,0,-.51361299,-.34277749,-.441066229680851,.0500264609694957,0,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
 ,P15,2, , , , , , , , , , , ,.46, , , , , , , ,.00101725,-.0020345,-.00101725,-.0015722616,.000431074211743223,-.53808928,-.53567886,-.536861081,.00062473375548782,.36621,1, ,0, ,155.290000033333, , ,2.06391323529412,2,2
